ISO_COUNTRY_CODE,WIN_COUNTRY_CODE
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
DE,DE
DK,DK
BE,BE
DE,DE
PL,PL
PL,PL
PL,PL
NL,NL
ES,ES
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
ES,ES
ES,ES
PL,PL
ES,ES
ES,ES
PL,PL
PL,PL
PL,PL
PL,
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
BE,BE
UK,UK
UK,UK
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PT,PT
PT,PT
PT,PT
PT,PT
PT,PT
PT,PT
PL,PL
IE,IE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
AT,AT
ES,ES
ES,
FR,FR
FR,FR
ES,
NL,NL
PL,PL
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
BG,BG
ES,
IT,IT
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
BG,BG
SK,SK
NL,NL
NL,NL
NL,NL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
ES,ES
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
SI,SI
NL,
DK,DK
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
NL,NL
ES,ES
IT,IT
PL,PL
ES,ES
SI,SI
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
DE,DE
PL,PL
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DE,DE
PL,PL
DE,DE
DK,DK
SE,SE
SE,SE
SE,SE
SE,SE
ES,ES
BE,LU
BE,LU
BE,LU
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
DE,DE
IT,
NL,NL
DE,DE
PL,PL
PL,PL
DK,DK
DE,
ES,ES
NL,NL
FI,FI
FI,FI
FI,FI
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,
NL,NL
NL,NL
NL,NL
DK,DK
UK,UK
UK,UK
FR,
ES,
DE,DE
DE,DE
DE,DE
DE,DE
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
PL,PL
PL,PL
NL,NL
NL,NL
IE,UK
LU,LU
IT,IT
IT,IT
LT,LT
FR,FR
FR,FR
FR,FR
BE,BE
UK,UK
UK,UK
FR,FR
FR,FR
UK,UK
FR,FR
FR,FR
FR,FR
UK,UK
UK,
IT,IT
FR,FR
ES,
SE,SE
SE,SE
SE,
SE,
SE,
SE,
SE,
SE,
SE,
SE,SE
SE,SE
RO,RO
UK,
UK,
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,
UK,UK
UK,IE
DE,DE
DE,DE
DE,DE
DE,DE
SE,SE
DK,DK
IT,IT
AT,AT
AT,AT
AT,AT
AT,AT
SE,SE
DE,DE
UK,UK
DK,DK
DK,DK
DK,DK
PL,PL
UK,UK
ES,ES
ES,ES
ES,ES
EE,EE
IT,IT
HU,HU
DE,DE
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
NL,NL
BG,BG
PL,DE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,
IT,IT
IT,IT
RO,RO
RO,RO
RO,RO
FR,
PL,PL
PL,
FR,
BE,BE
DE,
FR,FR
FR,FR
DE,
FR,FR
FR,FR
ES,ES
ES,ES
PL,PL
PL,PL
PL,PL
ES,ES
ES,ES
SK,CZ
DK,DK
DK,DK
FI,FI
IT,IT
DE,EE
BE,BE
ES,ES
ES,ES
DE,DE
SE,SE
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
DE,EE
FR,
FR,
DE,
ES,
ES,ES
ES,ES
ES,ES
IT,IT
HU,HU
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,NO
NO,
CH,CH
CH,CH
CH,CH
CH,CY
CH,CH
BE,IT
IT,IT
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
GR,GR
ES,ES
ES,ES
ES,ES
ES,FR
ES,
UK,UK
DE,DE
FR,FR
AT,AT
UK,UK
UK,UK
UK,UK
FR,FR
DE,DE
FR,
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
CZ,CZ
CZ,CZ
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
UK,UK
UK,
NL,NL
DE,DE
DE,DE
DE,DE
DE,DE
FR,FR
FR,FR
FR,FR
DE,DE
PL,PL
DE,DE
FR,FR
FR,FR
FR,FR
BE,BE
DE,DE
DE,DE
FR,FR
FR,FR
ES,
ES,
ES,
FR,FR
FR,FR
SE,SE
SE,SE
SE,SE
SE,SE
DK,DK
DK,
DK,
DK,
DK,
ES,ES
FR,FR
FR,FR
DE,DE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
DK,DK
DK,DK
DE,DE
GR,GR
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
DK,
DK,
BE,BE
BE,BE
BE,BE
BE,BE
BE,BE
DK,
ES,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
BG,BG
PL,PL
SI,SI
PL,PL
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
PL,PL
NL,NL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FI,
FI,
FI,
FI,
FI,FI
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,
PL,PL
PL,PL
PL,
PL,PL
PL,
PL,
PL,
PL,
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,UK
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,BE
FR,FR
FR,FR
FR,FR
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
GR,GR
ES,ES
GR,GR
ES,
GR,GR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
UK,UK
NL,NL
NL,NL
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,
PL,PL
PL,
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
BG,BG
ES,ES
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
UK,UK
SE,SE
SE,SE
SE,SE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,
UK,UK
UK,UK
UK,UK
IT,IT
SE,SE
PL,PL
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
ES,ES
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,DE
CZ,CZ
CZ,CZ
BG,BG
PL,PL
PL,PL
UK,UK
UK,UK
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
IT,IT
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,GR
UK,UK
UK,UK
UK,UK
SE,SE
SE,SE
SE,SE
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,
SE,SE
SI,SI
FR,FR
SI,SI
DE,DE
PL,PL
PL,PL
DE,DE
DE,DE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
DE,DE
IT,IT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FI,FI
FI,FI
PL,PL
PL,PL
PL,PL
PL,PL
NL,NL
NL,NL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
BG,BG
DE,DE
IT,IT
UK,UK
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
ES,ES
ES,ES
ES,ES
PL,PL
PL,PL
IT,IT
DK,DK
IT,IT
IT,IT
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
ES,ES
ES,ES
ES,ES
ES,ES
EE,EE
EE,EE
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,
IT,IT
IT,
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
FR,FR
FR,
IT,IT
IT,IT
IT,IT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
DE,DE
FR,FR
FR,FR
FR,FR
DK,DK
DE,DE
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
UK,UK
HU,HU
HU,HU
HU,HU
SE,SE
SE,SE
SE,SE
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
RO,RO
UK,UK
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
CY,CY
CY,CY
CY,CY
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SI,SI
SE,SE
SE,SE
SE,SE
SE,SE
SE,SE
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
SE,
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
DE,DE
DE,IT
DE,DE
DE,
DE,DE
ES,ES
ES,ES
DE,DE
DE,DE
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
ES,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
PT,PT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,NL
FR,FR
FR,
FR,
FR,FR
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
FR,
UK,UK
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
LT,LT
LT,LT
GR,GR
LV,LV
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
NL,
NL,
IT,CH
FI,
FR,FR
FR,FR
FR,FR
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
AT,AT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,
UK,UK
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
NL,NL
NL,NL
NL,NL
NL,NL
NL,NL
NL,NL
NL,NL
NL,NL
LU,IE
PL,PL
LT,LT
LU,LU
LU,LU
PL,PL
BG,BG
PL,PL
AT,AT
BG,BG
FR,FR
FR,FR
ES,
DE,DE
ES,ES
GR,GR
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
ES,ES
ES,ES
ES,
IE,
IE,
ES,
ES,ES
IT,IT
IT,IT
FR,FR
PL,PL
IT,IT
ES,ES
NL,NL
NL,UK
PL,PL
ES,
PL,PL
PL,PL
DK,DK
ES,ES
PL,PL
FR,FR
FR,FR
FR,FR
SI,SI
ES,
IT,
PL,PL
IT,IT
IT,IT
IT,IT
IT,IT
LT,LT
LT,LT
LT,LT
LT,LT
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
LT,LT
LT,LT
IT,IT
IT,IT
UK,UK
IT,IT
UK,UK
ES,ES
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
IT,
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
CZ,CZ
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
PL,PL
IT,IT
PL,PL
ES,
UK,UK
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
PL,PL
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
UK,UK
FR,FR
FR,FR
FR,FR
FR,FR
BE,BE
FR,FR
BE,BE
BE,BE
BE,BE
SI,SI
DE,DE
BG,BG
ES,ES
BG,BG
PL,PL
DE,DE
DE,DE
PL,PL
DE,DE
PL,PL
UK,UK
DE,DE
PL,PL
IE,IE
IE,IE
IE,IE
IE,IE
IE,IE
DE,DE
PL,PL
UK,UK
PL,PL
PL,PL
FR,FR
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
FR,FR
FR,FR
FR,FR
PL,PL
PL,PL
IT,IT
PL,PL
UK,UK
UK,UK
PL,PL
PL,PL
NL,
PL,PL
PL,PL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
DE,DE
DE,DE
IT,
UK,UK
FR,
AT,AT
UK,UK
DE,DE
DE,DE
DE,DE
BE,BE
HU,HU
HU,HU
DE,DE
NL,NL
BG,BG
BG,BG
NL,NL
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
IT,IT
UK,UK
UK,UK
UK,UK
BG,BG
BG,BG
IT,
IT,
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
FR,FR
UK,UK
DE,DE
PT,
ES,
FR,FR
FR,FR
FR,FR
FR,FR
FR,
FR,
AT,AT
AT,AT
HU,HU
HU,HU
NL,NL
RO,RO
RO,RO
SE,SE
RO,RO
RO,RO
UK,UK
UK,UK
UK,UK
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
LT,LT
PL,PL
AT,AT
ES,ES
SE,SE
SE,SE
SE,SE
IT,IT
FR,FR
DK,DK
DK,DK
ES,ES
FR,FR
FR,FR
ES,ES
UK,UK
ES,
ES,ES
ES,ES
ES,ES
FR,FR
FR,FR
IT,IT
ES,ES
FR,FR
IT,IT
IE,UK
IE,UK
IE,UK
UK,UK
BG,BG
BE,BE
BE,BE
BE,BE
FR,FR
FR,FR
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
DK,DK
LV,LV
LV,NL
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LV,LV
LT,LT
LT,US
DK,DK
DK,DK
DK,DK
UK,UK
UK,UK
UK,UK
DK,DK
BE,BE
EE,EE
DE,DE
DE,
DE,DE
IT,IT
IT,IT
IT,
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
IT,IT
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,CZ
PL,CZ
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
PL,PL
IT,
PL,PL
PL,PL
PL,PL
GR,GR
PL,PL
GR,GR
PL,PL
PL,PL
PL,DE
PL,PL
BE,BE
BE,BE
PL,PL
PL,PL
PL,PL
ES,
ES,
FI,FI
PL,PL
PL,PL
PL,PL
CZ,CZ
ES,ES
BG,BG
NL,NL
PL,PL
IT,IT
DE,
PL,PL
PL,PL
PL,PL
IT,IT
PL,PL
FR,FR
DE,DE
DE,DE
IT,IT
DE,DE
EE,EE
PT,PT
FR,
IE,SE
IT,IT
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
HU,HU
RO,
RO,
RO,RO
FR,FR
FR,FR
FR,FR
SE,SE
IT,IT
NL,
ES,ES
ES,ES
LT,LT
LT,LT
ES,ES
ES,ES
IT,IT
PL,PL
PL,PL
